Timestamp,Temperatura,Umidità
2023-05-27 13:56:44,21.4°,52.8%
2023-05-27 13:56:45,21.5°,52.5%
2023-05-27 13:56:46,21.5°,53.3%
2023-05-27 13:56:47,21.5°,53.2%
2023-05-27 13:56:48,21.7°,53.2%
2023-05-27 13:56:49,21.6°,53.0%
2023-05-27 13:56:50,21.7°,53.1%
2023-05-27 13:56:51,21.8°,53.0%
2023-05-27 13:56:52,21.8°,53.4%
2023-05-27 13:56:53,22.0°,53.2%
2023-05-27 13:56:54,22.2°,52.9%
2023-05-27 13:56:55,22.4°,52.5%
2023-05-27 13:56:56,22.3°,52.9%
2023-05-27 13:56:57,22.1°,53.4%
2023-05-27 13:56:58,22.1°,53.0%
2023-05-27 13:56:59,22.1°,53.2%
2023-05-27 13:57:00,22.3°,53.1%
2023-05-27 13:57:01,22.4°,53.5%
2023-05-27 13:57:02,22.5°,53.2%
2023-05-27 13:57:03,22.5°,53.4%
2023-05-27 13:57:04,22.4°,53.0%
2023-05-27 13:57:05,22.3°,52.7%
2023-05-27 13:57:06,22.5°,53.0%
2023-05-27 13:57:07,22.4°,52.6%
2023-05-27 13:57:08,22.2°,53.3%
2023-05-27 13:57:09,22.2°,53.0%
2023-05-27 13:57:10,22.3°,53.0%
2023-05-27 13:57:11,22.1°,52.8%
2023-05-27 13:57:12,22.2°,52.9%
2023-05-27 13:57:13,22.2°,52.8%
2023-05-27 13:57:14,22.1°,52.8%
2023-05-27 13:57:15,22.0°,52.7%
2023-05-27 13:57:16,21.8°,52.5%
2023-05-27 13:57:17,21.8°,53.1%
2023-05-27 13:57:18,21.9°,52.9%
2023-05-27 13:57:19,21.8°,52.6%
2023-05-27 13:57:20,21.8°,53.0%
2023-05-27 13:57:21,21.9°,53.0%
2023-05-27 13:57:22,22.0°,53.1%
2023-05-27 13:57:23,22.0°,52.6%
2023-05-27 13:57:24,21.8°,52.8%
2023-05-27 13:57:25,21.9°,53.1%
2023-05-27 13:57:26,21.8°,52.7%
2023-05-27 13:57:27,21.9°,52.6%
2023-05-27 13:57:28,22.0°,53.3%
2023-05-27 13:57:29,21.9°,52.6%
2023-05-27 13:57:30,22.0°,53.4%
2023-05-27 13:57:31,21.9°,53.2%
2023-05-27 13:57:32,22.1°,52.7%
2023-05-27 13:57:33,22.3°,53.1%
2023-05-27 13:57:34,22.5°,53.1%
2023-05-27 13:57:35,22.6°,52.7%
2023-05-27 13:57:36,22.6°,53.4%
2023-05-27 13:57:37,22.4°,53.1%
2023-05-27 13:57:38,22.3°,53.4%
2023-05-27 13:57:39,22.4°,52.5%
2023-05-27 13:57:40,22.4°,52.6%
2023-05-27 13:57:41,22.4°,52.9%
2023-05-27 13:57:42,22.5°,53.3%
2023-05-27 13:57:43,22.5°,52.8%
2023-05-27 13:57:44,22.4°,52.9%
2023-05-27 13:57:45,22.5°,52.7%
2023-05-27 13:57:46,22.5°,52.7%
2023-05-27 13:57:47,22.7°,52.6%
2023-05-27 13:57:48,22.8°,52.8%
2023-05-27 13:57:49,22.7°,53.4%
2023-05-27 13:57:50,22.8°,53.4%
2023-05-27 13:57:51,23.0°,52.7%
2023-05-27 13:57:52,23.1°,52.7%
2023-05-27 13:57:53,23.3°,52.8%
2023-05-27 13:57:54,23.2°,52.7%
2023-05-27 13:57:55,23.3°,52.8%
2023-05-27 13:57:56,23.4°,52.8%
2023-05-27 13:57:57,23.5°,52.8%
2023-05-27 13:57:58,23.6°,53.1%
2023-05-27 13:57:59,23.5°,53.1%
2023-05-27 13:58:00,23.7°,53.2%
2023-05-27 13:58:01,23.6°,52.6%
2023-05-27 13:58:02,23.7°,52.9%
2023-05-27 13:58:03,23.9°,53.0%
2023-05-27 13:58:04,23.9°,53.0%
2023-05-27 13:58:05,23.8°,53.4%
2023-05-27 13:58:06,24.0°,52.7%
2023-05-27 13:58:07,24.1°,52.8%
2023-05-27 13:58:08,24.0°,53.2%
2023-05-27 13:58:09,24.0°,52.5%
2023-05-27 13:58:10,24.0°,52.9%
2023-05-27 13:58:11,24.0°,52.7%
2023-05-27 13:58:12,24.1°,53.3%
2023-05-27 13:58:13,24.2°,52.6%
2023-05-27 13:58:14,24.3°,52.7%
2023-05-27 13:58:15,24.5°,53.2%
2023-05-27 13:58:16,24.5°,53.5%
2023-05-27 13:58:17,24.6°,53.3%
2023-05-27 13:58:18,24.7°,52.8%
2023-05-27 13:58:19,24.7°,53.2%
2023-05-27 13:58:20,24.5°,53.1%
2023-05-27 13:58:21,24.5°,53.2%
2023-05-27 13:58:22,24.7°,52.7%
2023-05-27 13:58:23,24.5°,53.5%
2023-05-27 13:58:24,24.7°,53.2%
2023-05-27 13:58:25,24.6°,52.7%
2023-05-27 13:58:26,24.5°,53.1%
2023-05-27 13:58:27,24.7°,53.0%
2023-05-27 13:58:28,24.5°,52.5%
2023-05-27 13:58:29,24.6°,53.0%
2023-05-27 13:58:30,24.4°,53.2%
2023-05-27 13:58:31,24.2°,53.3%
2023-05-27 13:58:32,24.1°,53.1%
2023-05-27 13:58:33,23.9°,53.4%
2023-05-27 13:58:34,24.0°,52.6%
2023-05-27 13:58:35,24.1°,52.8%
2023-05-27 13:58:36,23.9°,53.5%
2023-05-27 13:58:37,24.0°,53.2%
2023-05-27 13:58:38,24.1°,52.6%
2023-05-27 13:58:39,23.9°,52.8%
2023-05-27 13:58:40,24.0°,52.5%
2023-05-27 13:58:41,24.2°,52.5%
2023-05-27 13:58:42,24.1°,52.8%
2023-05-27 13:58:43,24.3°,53.3%
2023-05-27 13:58:45,24.4°,53.2%
2023-05-27 13:58:46,24.6°,53.3%
2023-05-27 13:58:47,24.5°,52.8%
2023-05-27 13:58:48,24.5°,53.2%
2023-05-27 13:58:49,24.7°,53.1%
2023-05-27 13:58:50,24.8°,52.6%
2023-05-27 13:58:51,24.7°,53.1%
2023-05-27 13:58:52,24.6°,53.2%
2023-05-27 13:58:53,24.6°,52.8%
2023-05-27 13:58:54,24.7°,53.0%
2023-05-27 13:58:55,24.9°,52.6%
2023-05-27 13:58:56,25.1°,52.6%
2023-05-27 13:58:57,25.0°,53.4%
2023-05-27 13:58:58,24.8°,52.8%
2023-05-27 13:58:59,24.7°,52.6%
2023-05-27 13:59:00,24.5°,53.1%
2023-05-27 13:59:01,24.4°,53.2%
2023-05-27 13:59:02,24.2°,53.4%
2023-05-27 13:59:03,24.4°,52.8%
2023-05-27 13:59:04,24.3°,53.0%
2023-05-27 13:59:05,24.3°,53.4%
2023-05-27 13:59:06,24.4°,53.3%
2023-05-27 13:59:07,24.4°,53.1%
2023-05-27 13:59:08,24.5°,53.2%
2023-05-27 13:59:09,24.7°,52.6%
2023-05-27 13:59:10,24.8°,52.6%
2023-05-27 13:59:11,24.8°,52.9%
2023-05-27 13:59:12,24.8°,53.3%
2023-05-27 13:59:13,24.7°,53.1%
2023-05-27 13:59:14,24.8°,53.4%
2023-05-27 13:59:15,24.8°,52.7%
2023-05-27 13:59:16,24.6°,53.2%
2023-05-27 13:59:17,24.7°,52.9%
2023-05-27 13:59:18,24.6°,53.0%
2023-05-27 13:59:19,24.5°,53.0%
2023-05-27 13:59:20,24.5°,53.4%
2023-05-27 13:59:21,24.3°,52.9%
2023-05-27 13:59:22,24.4°,52.8%
2023-05-27 13:59:23,24.4°,52.9%
2023-05-27 13:59:24,24.4°,52.9%
2023-05-27 13:59:25,24.5°,53.3%
2023-05-27 13:59:26,24.7°,53.2%
2023-05-27 13:59:27,24.5°,53.5%
2023-05-27 13:59:28,24.4°,53.0%
2023-05-27 13:59:29,24.4°,53.0%
2023-05-27 13:59:30,24.5°,53.1%
2023-05-27 13:59:31,24.6°,52.6%
2023-05-27 13:59:32,24.6°,52.5%
2023-05-27 13:59:33,24.5°,53.4%
2023-05-27 13:59:34,24.5°,52.6%
2023-05-27 13:59:35,24.4°,52.7%
2023-05-27 13:59:36,24.3°,52.7%
2023-05-27 13:59:37,24.3°,53.4%
2023-05-27 13:59:38,24.4°,52.9%
2023-05-27 13:59:39,24.4°,52.6%
2023-05-27 13:59:40,24.4°,53.2%
2023-05-27 13:59:41,24.3°,53.3%
2023-05-27 13:59:42,24.4°,52.7%
2023-05-27 13:59:43,24.5°,52.8%
2023-05-27 13:59:44,24.4°,52.5%
2023-05-27 13:59:45,24.3°,53.0%
2023-05-27 13:59:46,24.4°,52.7%
2023-05-27 13:59:47,24.4°,52.5%
2023-05-27 13:59:48,24.3°,53.0%
2023-05-27 13:59:49,24.4°,52.7%
2023-05-27 13:59:50,24.2°,53.1%
2023-05-27 13:59:51,24.1°,53.3%
2023-05-27 13:59:52,24.1°,52.9%
2023-05-27 13:59:53,24.0°,52.8%
2023-05-27 13:59:54,23.8°,53.3%
2023-05-27 13:59:55,23.9°,53.3%
2023-05-27 13:59:56,23.9°,52.7%
2023-05-27 13:59:57,23.8°,53.4%
2023-05-27 13:59:58,23.8°,52.8%
2023-05-27 13:59:59,23.8°,53.1%
2023-05-27 14:00:00,23.8°,52.7%
2023-05-27 14:00:01,23.7°,52.9%
2023-05-27 14:00:02,23.7°,52.8%
2023-05-27 14:00:03,23.8°,52.9%
2023-05-27 14:00:04,23.9°,53.1%
2023-05-27 14:00:05,23.8°,53.0%
2023-05-27 14:00:06,23.7°,52.6%
2023-05-27 14:00:07,23.5°,53.2%
2023-05-27 14:00:08,23.4°,52.7%
2023-05-27 14:00:09,23.5°,52.9%
2023-05-27 14:00:10,23.3°,53.4%
2023-05-27 14:00:11,23.3°,53.1%
2023-05-27 14:00:12,23.3°,53.3%
2023-05-27 14:00:13,23.5°,53.1%
2023-05-27 14:00:14,23.5°,52.9%
2023-05-27 14:00:15,23.3°,52.8%
2023-05-27 14:00:16,23.3°,52.6%
2023-05-27 14:00:17,23.2°,53.5%
2023-05-27 14:00:18,23.2°,52.6%
2023-05-27 14:00:19,23.1°,52.7%
2023-05-27 14:00:20,23.1°,53.4%
2023-05-27 14:00:21,23.0°,53.3%
2023-05-27 14:00:22,22.8°,52.6%
2023-05-27 14:00:23,22.9°,52.9%
2023-05-27 14:00:24,22.8°,52.8%
2023-05-27 14:00:25,22.9°,52.5%
2023-05-27 14:00:26,22.8°,53.1%
2023-05-27 14:00:27,22.7°,52.6%
2023-05-27 14:00:28,22.9°,53.1%
2023-05-27 14:00:29,22.8°,53.2%
2023-05-27 14:00:30,22.8°,53.4%
2023-05-27 14:00:31,23.0°,53.4%
2023-05-27 14:00:32,23.1°,52.9%
2023-05-27 14:00:33,23.2°,52.8%
2023-05-27 14:00:34,23.1°,52.8%
2023-05-27 14:00:35,23.0°,53.1%
2023-05-27 14:00:36,22.9°,52.7%
2023-05-27 14:00:37,22.8°,53.0%
2023-05-27 14:00:38,22.8°,53.4%
2023-05-27 14:00:39,22.8°,52.8%
2023-05-27 14:00:40,22.9°,52.8%
2023-05-27 14:00:41,22.9°,53.4%
2023-05-27 14:00:42,23.0°,53.0%
2023-05-27 14:00:43,23.0°,52.9%
2023-05-27 14:00:44,23.1°,53.5%
2023-05-27 14:00:45,23.1°,53.3%
2023-05-27 14:00:46,23.1°,52.5%
2023-05-27 14:00:47,23.2°,53.2%
2023-05-27 14:00:48,23.0°,53.4%
2023-05-27 14:00:49,22.9°,53.5%
2023-05-27 14:00:50,22.7°,53.4%
2023-05-27 14:00:51,22.7°,53.5%
2023-05-27 14:00:52,22.8°,53.4%
2023-05-27 14:00:53,22.8°,53.1%
2023-05-27 14:00:54,23.0°,52.7%
2023-05-27 14:00:55,22.9°,53.2%
2023-05-27 14:00:56,22.8°,52.6%
2023-05-27 14:00:57,22.7°,53.0%
2023-05-27 14:00:58,22.5°,53.1%
2023-05-27 14:00:59,22.6°,52.8%
2023-05-27 14:01:00,22.6°,53.2%
2023-05-27 14:01:01,22.4°,53.5%
2023-05-27 14:01:02,22.3°,53.3%
2023-05-27 14:01:03,22.3°,52.6%
2023-05-27 14:01:04,22.4°,53.1%
2023-05-27 14:01:06,22.4°,53.1%
2023-05-27 14:01:07,22.4°,53.0%
2023-05-27 14:01:08,22.2°,52.8%
2023-05-27 14:01:09,22.2°,52.6%
2023-05-27 14:01:10,22.4°,52.6%
2023-05-27 14:01:11,22.4°,52.8%
2023-05-27 14:01:12,22.4°,52.6%
2023-05-27 14:01:13,22.5°,52.5%
2023-05-27 14:01:14,22.4°,52.5%
2023-05-27 14:01:15,22.5°,52.5%
2023-05-27 14:01:16,22.5°,52.9%
2023-05-27 14:01:17,22.4°,53.2%
2023-05-27 14:01:18,22.3°,53.1%
2023-05-27 14:01:19,22.4°,53.1%
2023-05-27 14:01:20,22.6°,52.9%
2023-05-27 14:01:21,22.6°,53.4%
2023-05-27 14:01:22,22.5°,53.4%
2023-05-27 14:01:23,22.3°,53.5%
2023-05-27 14:01:24,22.2°,53.0%
2023-05-27 14:01:25,22.2°,52.8%
2023-05-27 14:01:26,22.3°,53.0%
2023-05-27 14:01:27,22.3°,53.2%
2023-05-27 14:01:28,22.5°,53.0%
2023-05-27 14:01:29,22.4°,53.2%
2023-05-27 14:01:30,22.2°,53.0%
2023-05-27 14:01:31,22.1°,53.1%
2023-05-27 14:01:32,21.9°,52.6%
2023-05-27 14:01:33,21.8°,52.7%
2023-05-27 14:01:34,21.8°,53.4%
2023-05-27 14:01:35,21.6°,53.1%
2023-05-27 14:01:36,21.8°,52.7%
2023-05-27 14:01:37,21.7°,53.0%
2023-05-27 14:01:38,21.8°,53.0%
2023-05-27 14:01:39,21.8°,52.6%
2023-05-27 14:01:40,21.7°,52.8%
2023-05-27 14:01:41,21.7°,53.2%
2023-05-27 14:01:42,21.5°,53.3%
2023-05-27 14:01:43,21.7°,53.3%
2023-05-27 14:01:44,21.6°,53.5%
2023-05-27 14:01:45,21.8°,53.3%
2023-05-27 14:01:46,22.0°,52.9%
2023-05-27 14:01:47,22.0°,53.2%
2023-05-27 14:01:48,22.0°,53.4%
2023-05-27 14:01:49,21.9°,53.2%
2023-05-27 14:01:50,21.8°,53.2%
2023-05-27 14:01:51,21.9°,53.1%
2023-05-27 14:01:52,21.8°,52.8%
2023-05-27 14:01:53,21.7°,53.0%
2023-05-27 14:01:54,21.6°,53.1%
2023-05-27 14:01:55,21.8°,53.5%
2023-05-27 14:01:56,21.8°,53.1%
2023-05-27 14:01:57,21.7°,52.8%
2023-05-27 14:01:58,21.7°,53.2%
2023-05-27 14:01:59,21.6°,53.4%
2023-05-27 14:02:00,21.7°,52.8%
2023-05-27 14:02:01,21.8°,52.6%
2023-05-27 14:02:02,21.6°,53.4%
2023-05-27 14:02:03,21.5°,53.2%
2023-05-27 14:02:04,21.6°,53.2%
2023-05-27 14:02:05,21.5°,52.8%
2023-05-27 14:02:06,21.5°,53.1%
2023-05-27 14:02:07,21.4°,53.5%
2023-05-27 14:02:08,21.6°,52.8%
2023-05-27 14:02:09,21.4°,52.7%
2023-05-27 14:02:10,21.4°,52.8%
2023-05-27 14:02:11,21.4°,53.2%
2023-05-27 14:02:12,21.2°,53.0%
2023-05-27 14:02:13,21.0°,52.8%
2023-05-27 14:02:14,21.1°,52.6%
2023-05-27 14:02:15,21.2°,52.8%
2023-05-27 14:02:16,21.0°,53.2%
2023-05-27 14:02:17,20.9°,53.1%
2023-05-27 14:02:18,20.8°,52.6%
2023-05-27 14:02:19,20.9°,52.5%
2023-05-27 14:02:20,20.9°,52.7%
2023-05-27 14:02:21,20.9°,53.1%
2023-05-27 14:02:22,20.9°,53.5%
2023-05-27 14:02:23,20.8°,52.6%
2023-05-27 14:02:24,20.7°,52.8%
2023-05-27 14:02:25,20.6°,53.1%
2023-05-27 14:02:26,20.4°,52.8%
2023-05-27 14:02:27,20.5°,53.1%
2023-05-27 14:02:28,20.6°,53.1%
2023-05-27 14:02:29,20.8°,53.4%
2023-05-27 14:02:30,21.0°,53.4%
2023-05-27 14:02:31,21.2°,53.2%
2023-05-27 14:02:32,21.3°,52.5%
2023-05-27 14:02:33,21.4°,53.2%
2023-05-27 14:02:34,21.3°,53.3%
2023-05-27 14:02:35,21.5°,52.8%
2023-05-27 14:02:36,21.7°,52.9%
2023-05-27 14:02:37,21.9°,53.1%
2023-05-27 14:02:38,21.9°,53.3%
2023-05-27 14:02:39,21.7°,52.9%
2023-05-27 14:02:40,21.5°,52.7%
2023-05-27 14:02:41,21.4°,53.2%
2023-05-27 14:02:42,21.4°,53.1%
2023-05-27 14:02:43,21.4°,52.6%
2023-05-27 14:02:44,21.2°,52.8%
2023-05-27 14:02:45,21.3°,52.5%
2023-05-27 14:02:46,21.3°,53.1%
2023-05-27 14:02:47,21.3°,53.3%
2023-05-27 14:02:48,21.3°,52.7%
2023-05-27 14:02:49,21.4°,53.3%
2023-05-27 14:02:50,21.6°,52.8%
2023-05-27 14:02:51,21.4°,53.2%
2023-05-27 14:02:52,21.6°,53.4%
2023-05-27 14:02:53,21.6°,53.4%
2023-05-27 14:02:54,21.6°,52.8%
2023-05-27 14:02:55,21.5°,53.5%
2023-05-27 14:02:56,21.5°,52.6%
2023-05-27 14:02:57,21.4°,53.3%
2023-05-27 14:02:58,21.2°,52.8%
2023-05-27 14:02:59,21.4°,53.3%
2023-05-27 14:03:00,21.2°,52.6%
2023-05-27 14:03:01,21.1°,53.0%
2023-05-27 14:03:02,21.3°,52.8%
2023-05-27 14:03:03,21.4°,53.5%
2023-05-27 14:03:04,21.5°,53.2%
2023-05-27 14:03:05,21.3°,53.1%
2023-05-27 14:03:06,21.4°,53.1%
2023-05-27 14:03:07,21.2°,53.1%
2023-05-27 14:03:08,21.4°,52.9%
2023-05-27 14:03:09,21.5°,52.5%
2023-05-27 14:03:10,21.3°,53.3%
2023-05-27 14:03:11,21.5°,52.8%
2023-05-27 14:03:12,21.7°,53.1%
2023-05-27 14:03:13,21.7°,53.5%
2023-05-27 14:03:14,21.7°,53.0%
2023-05-27 14:03:15,21.8°,53.4%
2023-05-27 14:03:16,21.9°,52.7%
2023-05-27 14:03:17,22.1°,52.8%
2023-05-27 14:03:18,22.1°,53.5%
2023-05-27 14:03:19,21.9°,53.1%
2023-05-27 14:03:20,21.9°,52.6%
2023-05-27 14:03:21,22.0°,52.8%
2023-05-27 14:03:22,22.1°,52.8%
2023-05-27 14:03:23,22.1°,52.7%
2023-05-27 14:03:24,22.1°,53.2%
2023-05-27 14:03:25,22.2°,52.6%
2023-05-27 14:03:26,22.3°,53.3%
2023-05-27 14:03:27,22.2°,52.9%
2023-05-27 14:03:28,22.2°,53.5%
2023-05-27 14:03:29,22.2°,53.0%
2023-05-27 14:03:30,22.3°,52.6%
2023-05-27 14:03:31,22.5°,53.2%
2023-05-27 14:03:32,22.5°,52.8%
2023-05-27 14:03:33,22.4°,52.7%
2023-05-27 14:03:34,22.4°,52.6%
2023-05-27 14:03:35,22.4°,53.1%
2023-05-27 14:03:36,22.4°,53.0%
2023-05-27 14:03:37,22.4°,53.2%
2023-05-27 14:03:38,22.4°,53.3%
2023-05-27 14:03:39,22.5°,52.7%
2023-05-27 14:03:40,22.3°,53.4%
2023-05-27 14:03:41,22.4°,53.2%
2023-05-27 14:03:42,22.4°,52.7%
2023-05-27 14:03:43,22.4°,52.7%
2023-05-27 14:03:44,22.3°,52.6%
2023-05-27 14:03:45,22.1°,52.7%
2023-05-27 14:03:46,22.2°,52.9%
2023-05-27 14:03:47,22.1°,52.6%
2023-05-27 14:03:48,22.0°,53.3%
2023-05-27 14:03:50,22.2°,53.2%
2023-05-27 14:03:51,22.0°,52.6%
2023-05-27 14:03:52,22.0°,52.7%
2023-05-27 14:03:53,22.1°,52.8%
2023-05-27 14:03:54,21.9°,52.6%
2023-05-27 14:03:55,21.8°,53.1%
2023-05-27 14:03:56,22.0°,53.1%
2023-05-27 14:03:57,22.0°,52.5%
2023-05-27 14:03:58,22.0°,52.8%
2023-05-27 14:03:59,22.0°,53.2%
2023-05-27 14:04:00,22.0°,53.2%
2023-05-27 14:04:01,21.9°,52.7%
2023-05-27 14:04:02,22.0°,53.2%
2023-05-27 14:04:03,21.9°,53.0%
2023-05-27 14:04:04,22.1°,52.9%
2023-05-27 14:04:05,22.0°,53.4%
2023-05-27 14:04:06,22.0°,53.5%
2023-05-27 14:04:07,22.1°,53.2%
2023-05-27 14:04:08,22.0°,52.6%
2023-05-27 14:04:09,22.0°,52.7%
2023-05-27 14:04:10,22.1°,52.8%
2023-05-27 14:04:11,22.2°,52.6%
2023-05-27 14:04:12,22.1°,52.9%
2023-05-27 14:04:13,22.2°,53.3%
2023-05-27 14:04:14,22.1°,52.7%
2023-05-27 14:04:15,22.1°,52.6%
2023-05-27 14:04:16,22.2°,53.3%
2023-05-27 14:04:17,22.2°,53.1%
2023-05-27 14:04:18,22.1°,53.0%
2023-05-27 14:04:19,22.0°,52.9%
2023-05-27 14:04:20,21.9°,53.3%
2023-05-27 14:04:21,21.8°,52.7%
2023-05-27 14:04:22,21.7°,53.2%
2023-05-27 14:04:23,21.6°,53.0%
2023-05-27 14:04:24,21.5°,53.4%
2023-05-27 14:04:25,21.4°,52.5%
2023-05-27 14:04:26,21.6°,53.5%
2023-05-27 14:04:27,21.5°,53.1%
2023-05-27 14:04:28,21.5°,53.2%
2023-05-27 14:04:29,21.4°,53.1%
2023-05-27 14:04:30,21.5°,52.8%
2023-05-27 14:04:31,21.3°,52.5%
2023-05-27 14:04:32,21.2°,52.8%
2023-05-27 14:04:33,21.3°,53.3%
2023-05-27 14:04:34,21.4°,52.5%
2023-05-27 14:04:35,21.4°,53.1%
2023-05-27 14:04:36,21.2°,53.2%
2023-05-27 14:04:37,21.4°,52.6%
2023-05-27 14:04:38,21.6°,53.3%
2023-05-27 14:04:39,21.8°,52.8%
2023-05-27 14:04:40,21.9°,53.1%
2023-05-27 14:04:41,21.8°,52.9%
2023-05-27 14:04:42,21.7°,52.7%
2023-05-27 14:04:43,21.5°,52.7%
2023-05-27 14:04:44,21.4°,53.0%
2023-05-27 14:04:45,21.2°,53.4%
2023-05-27 14:04:46,21.3°,52.7%
2023-05-27 14:04:47,21.2°,53.1%
2023-05-27 14:04:48,21.4°,53.2%
2023-05-27 14:04:49,21.5°,52.9%
2023-05-27 14:04:50,21.5°,53.3%
2023-05-27 14:04:51,21.4°,52.9%
2023-05-27 14:04:52,21.4°,53.3%
2023-05-27 14:04:53,21.3°,52.8%
2023-05-27 14:04:54,21.4°,53.5%
2023-05-27 14:04:55,21.5°,52.5%
2023-05-27 14:04:56,21.6°,53.2%
2023-05-27 14:04:57,21.4°,52.7%
2023-05-27 14:04:58,21.4°,52.8%
2023-05-27 14:04:59,21.4°,53.0%
2023-05-27 14:05:00,21.4°,52.8%
2023-05-27 14:05:01,21.5°,53.1%
2023-05-27 14:05:02,21.6°,53.2%
2023-05-27 14:05:03,21.8°,52.9%
2023-05-27 14:05:04,21.7°,53.2%
2023-05-27 14:05:05,21.7°,52.6%
2023-05-27 14:05:06,21.8°,52.6%
2023-05-27 14:05:07,21.6°,53.4%
2023-05-27 14:05:08,21.8°,53.1%
2023-05-27 14:05:09,21.9°,52.6%
2023-05-27 14:05:10,21.7°,53.3%
2023-05-27 14:05:11,21.8°,53.1%
2023-05-27 14:05:12,21.8°,52.7%
2023-05-27 14:05:13,21.9°,53.4%
2023-05-27 14:05:14,21.8°,53.2%
2023-05-27 14:05:15,21.9°,52.6%
2023-05-27 14:05:16,22.0°,52.8%
2023-05-27 14:05:17,21.8°,53.3%
2023-05-27 14:05:18,21.7°,53.0%
2023-05-27 14:05:19,21.8°,52.6%
2023-05-27 14:05:20,21.9°,52.6%
2023-05-27 14:05:21,21.8°,53.0%
2023-05-27 14:05:22,21.9°,52.5%
2023-05-27 14:05:23,22.0°,53.2%
2023-05-27 14:05:24,22.1°,52.9%
2023-05-27 14:05:25,22.1°,53.0%
2023-05-27 14:05:26,22.2°,53.0%
2023-05-27 14:05:27,22.2°,53.4%
2023-05-27 14:05:28,22.1°,53.3%
2023-05-27 14:05:29,22.2°,52.9%
2023-05-27 14:05:30,22.1°,53.4%
2023-05-27 14:05:31,22.2°,53.3%
2023-05-27 14:05:32,22.2°,53.3%
2023-05-27 14:05:33,22.3°,52.6%
2023-05-27 14:05:34,22.2°,53.1%
2023-05-27 14:05:35,22.1°,52.6%
2023-05-27 14:05:36,22.0°,52.8%
2023-05-27 14:05:37,22.0°,53.5%
2023-05-27 14:05:38,22.1°,52.7%
2023-05-27 14:05:39,22.1°,53.0%
2023-05-27 14:05:40,22.3°,52.7%
2023-05-27 14:05:41,22.3°,52.6%
2023-05-27 14:05:42,22.2°,52.6%
2023-05-27 14:05:43,22.2°,52.6%
2023-05-27 14:05:44,22.2°,53.1%
2023-05-27 14:05:45,22.3°,53.2%
2023-05-27 14:05:46,22.5°,53.4%
2023-05-27 14:05:47,22.4°,52.7%
2023-05-27 14:05:48,22.5°,53.5%
2023-05-27 14:05:49,22.3°,52.9%
2023-05-27 14:05:50,22.4°,53.4%
2023-05-27 14:05:51,22.4°,52.9%
2023-05-27 14:05:52,22.2°,52.7%
2023-05-27 14:05:53,22.4°,52.7%
2023-05-27 14:05:54,22.5°,52.7%
2023-05-27 14:05:55,22.5°,53.4%
2023-05-27 14:05:56,22.7°,53.5%
2023-05-27 14:05:57,22.8°,53.2%
2023-05-27 14:05:58,22.9°,52.8%
2023-05-27 14:05:59,22.8°,52.9%
2023-05-27 14:06:00,22.6°,53.5%
2023-05-27 14:06:01,22.6°,52.5%
2023-05-27 14:06:02,22.7°,53.4%
2023-05-27 14:06:03,22.7°,52.6%
2023-05-27 14:06:04,22.5°,53.1%
2023-05-27 14:06:05,22.6°,53.0%
2023-05-27 14:06:06,22.4°,52.9%
2023-05-27 14:06:07,22.2°,53.2%
2023-05-27 14:06:08,22.0°,52.6%
2023-05-27 14:06:09,22.1°,53.3%
2023-05-27 14:06:10,22.2°,52.8%
2023-05-27 14:06:11,22.3°,53.3%
2023-05-27 14:06:12,22.2°,53.1%
2023-05-27 14:06:13,22.2°,52.7%
2023-05-27 14:06:14,22.2°,53.5%
2023-05-27 14:06:15,22.3°,52.9%
2023-05-27 14:06:17,22.2°,52.9%
2023-05-27 14:06:18,22.3°,53.4%
2023-05-27 14:06:19,22.4°,53.5%
2023-05-27 14:06:20,22.2°,52.6%
2023-05-27 14:06:21,22.1°,52.6%
2023-05-27 14:06:22,22.2°,52.5%
2023-05-27 14:06:23,22.2°,53.2%
2023-05-27 14:06:24,22.3°,53.1%
2023-05-27 14:06:25,22.2°,52.6%
2023-05-27 14:06:26,22.2°,53.0%
2023-05-27 14:06:27,22.2°,52.5%
2023-05-27 14:06:28,22.3°,52.6%
2023-05-27 14:06:29,22.4°,53.4%
2023-05-27 14:06:30,22.4°,53.3%
2023-05-27 14:06:31,22.3°,53.2%
2023-05-27 14:06:32,22.4°,52.6%
2023-05-27 14:06:33,22.6°,52.6%
2023-05-27 14:06:34,22.7°,53.3%
2023-05-27 14:06:35,22.8°,53.4%
2023-05-27 14:06:36,22.9°,53.0%
2023-05-27 14:06:37,23.1°,53.3%
2023-05-27 14:06:38,23.1°,53.0%
2023-05-27 14:06:39,23.2°,53.2%
2023-05-27 14:06:40,23.1°,53.2%
2023-05-27 14:06:41,23.1°,53.1%
2023-05-27 14:06:42,23.2°,53.4%
2023-05-27 14:06:43,23.2°,53.1%
2023-05-27 14:06:44,23.1°,53.1%
2023-05-27 14:06:45,23.3°,52.8%
2023-05-27 14:06:46,23.5°,52.8%
2023-05-27 14:06:47,23.3°,52.9%
2023-05-27 14:06:48,23.1°,52.7%
2023-05-27 14:06:49,23.1°,52.7%
2023-05-27 14:06:50,22.9°,52.7%
2023-05-27 14:06:51,22.8°,53.1%
2023-05-27 14:06:52,23.0°,53.4%
2023-05-27 14:06:53,22.9°,52.7%
2023-05-27 14:06:54,22.8°,52.8%
